Date,Open,High,Low,Close,Volume,Adj Close
2006-05-08,420.75,425.40,415.00,421.95,938000,203.435
2006-05-05,427.80,427.80,418.00,420.75,836200,202.857
2006-05-04,428.40,432.50,417.00,424.60,1404400,204.713
2006-05-03,413.00,425.40,407.00,424.70,1655700,204.761
2006-05-02,411.95,415.50,407.55,408.80,763200,197.095
2006-04-28,401.50,411.00,376.00,405.70,2465300,195.601
2006-04-27,418.00,422.90,398.40,401.10,2833300,193.383
2006-04-26,400.10,414.50,392.00,411.80,1648100,198.542
2006-04-25,411.50,412.90,336.85,399.60,995800,192.66
2006-04-24,414.00,414.00,405.65,411.70,409900,198.493
2006-04-21,417.25,418.60,402.90,410.55,1058400,197.939
2006-04-20,415.20,415.20,406.00,412.45,555500,198.855
2006-04-19,410.80,415.00,406.00,413.00,1121900,199.12
2006-04-18,401.60,407.90,396.50,406.70,1284700,196.083
2006-04-17,399.00,400.00,382.20,395.25,979100,190.562
2006-04-14,395.10,395.10,395.10,395.10,000,190.49
2006-04-13,398.00,402.00,390.05,395.10,587200,190.49
2006-04-12,405.00,410.85,395.00,396.55,1111000,191.189
2006-04-11,412.75,412.75,412.75,412.75,000,199.00
2006-04-10,411.00,412.00,397.00,404.30,1546200,194.926
2006-04-07,422.00,422.95,404.50,409.55,2243700,197.457
2006-04-06,412.75,412.75,412.75,412.75,000,199.00
2006-04-05,417.10,424.35,414.00,418.75,1285700,201.892
2006-04-04,427.00,427.00,410.25,417.40,1398800,201.242
2006-04-03,409.80,424.95,409.00,421.65,1606900,203.291
2006-03-31,414.50,419.50,402.50,412.75,1895600,199.00
2006-03-30,397.90,428.90,395.05,413.85,5966900,199.53
2006-03-29,390.95,397.35,390.95,394.75,661800,190.321
2006-03-28,395.00,398.90,388.90,391.70,1230700,188.851
2006-03-27,383.00,394.60,383.00,392.60,1646600,189.285
2006-03-24,382.00,384.90,375.00,381.55,904100,183.957
2006-03-23,386.25,389.00,378.00,380.65,1206700,183.523
2006-03-22,391.00,392.45,384.50,386.80,875700,186.488
2006-03-21,384.50,390.75,384.50,390.00,1131500,188.031
2006-03-20,388.70,389.25,381.30,384.20,544400,185.235
2006-03-17,392.50,393.40,384.00,386.60,1089800,186.392
2006-03-16,389.90,393.40,386.05,391.05,954300,188.537
2006-03-15,386.35,386.35,386.35,386.35,000,186.271
2006-03-14,375.90,390.50,375.90,386.35,1078900,186.271
2006-03-13,388.10,395.50,388.10,389.35,1400700,187.718
2006-03-10,384.00,394.80,381.55,385.80,2609200,186.006
2006-03-09,388.00,391.40,375.05,382.40,2303200,184.367
2006-03-08,405.00,406.40,387.00,391.55,2377200,188.778
2006-03-07,404.00,411.85,400.50,403.00,1742100,194.299
2006-03-06,411.00,415.00,402.30,404.75,2787600,195.143
2006-03-03,397.40,411.70,397.40,408.10,3974100,196.758
2006-03-02,381.00,400.50,381.00,396.80,4406000,191.31
2006-03-01,358.00,380.00,358.00,377.40,2418900,181.956
2006-02-28,361.90,363.20,355.85,361.05,785400,174.073
2006-02-27,367.40,367.40,358.20,360.75,673900,173.929
2006-02-24,367.50,370.40,363.00,364.05,538400,175.52
2006-02-23,367.70,369.90,363.05,367.75,1946400,177.304
2006-02-22,370.00,372.95,364.50,365.50,747100,176.219
2006-02-21,366.80,370.00,363.30,368.65,648100,177.738
2006-02-20,364.05,366.00,357.00,363.25,580900,175.134
2006-02-17,364.95,368.50,363.55,365.15,827700,176.05
2006-02-16,366.00,368.75,360.00,363.20,1000600,175.11
2006-02-15,370.00,378.00,362.90,365.70,2121900,176.315
2006-02-14,366.00,372.90,362.95,367.50,1368600,177.183
2006-02-13,364.00,364.95,357.55,363.25,1251000,175.134
2006-02-10,373.00,373.50,362.50,363.80,2041000,175.399
2006-02-09,372.20,372.20,372.20,372.20,000,179.449
2006-02-08,369.75,374.00,362.50,372.20,1039900,179.449
2006-02-07,370.00,377.45,364.75,370.85,1652100,178.798
2006-02-06,369.00,374.85,363.00,369.45,1482200,178.123
2006-02-03,364.00,376.40,356.05,367.05,3263500,176.966
2006-02-02,351.20,365.00,350.00,363.65,1895700,175.327
2006-02-01,357.00,358.90,350.10,351.20,710300,169.324
2006-01-31,359.00,361.90,353.60,357.25,795600,172.241
2006-01-30,361.00,364.80,357.50,358.50,1614800,172.844
2006-01-27,358.00,359.90,352.75,355.70,1872000,171.494
2006-01-26,355.85,355.85,355.85,355.85,000,171.566
2006-01-25,348.65,365.50,343.00,355.85,3661200,171.566
2006-01-24,348.00,355.75,344.20,347.65,3283400,167.613
2006-01-23,323.60,348.00,323.60,344.25,455800,165.974
2006-01-20,170.50,174.50,170.50,172.175,1441900,83.011
2006-01-19,333.00,348.00,332.00,346.30,1334900,166.962
2006-01-18,333.00,394.90,322.75,330.90,1587300,159.537
2006-01-17,168.45,168.95,163.525,165.55,1104900,79.817
2006-01-16,335.20,337.50,330.25,334.40,960800,161.225
2006-01-13,334.00,338.80,333.00,334.25,1140200,161.152
2006-01-12,338.00,342.90,334.10,335.10,1176000,161.562
2006-01-10,351.50,351.50,340.05,341.20,771600,164.503
2006-01-09,349.00,355.00,347.05,351.40,1731800,169.421
2006-01-06,346.00,351.50,344.00,347.25,1419400,167.42
2006-01-05,349.40,349.40,341.00,342.45,818800,165.106
2006-01-04,351.00,351.00,343.95,344.95,806500,166.311
2006-01-03,343.00,348.45,339.00,346.45,1266000,167.034
2006-01-02,345.60,346.00,334.00,340.05,1761300,163.949
2005-12-30,341.90,348.95,340.20,345.50,2088300,166.576
2005-12-29,342.00,352.00,338.00,344.15,2022300,165.925
2005-12-28,341.35,348.45,326.60,341.95,6829600,164.865
2005-12-27,330.00,347.45,327.55,344.50,2120500,166.094
2005-12-26,354.50,354.50,330.00,333.10,1501400,160.598
2005-12-23,359.85,359.90,348.10,351.55,1981500,169.493
2005-12-22,356.10,359.40,355.00,357.25,1128200,172.241
2005-12-21,357.00,365.60,353.50,356.55,3386100,171.904
2005-12-20,362.00,364.40,355.25,357.30,1998400,172.265
2005-12-19,350.20,361.60,350.20,359.35,2483500,173.254
2005-12-16,344.10,352.00,344.10,350.10,1163900,168.794
2005-12-15,352.00,354.50,346.55,348.15,2499600,167.854
2005-12-14,353.00,355.80,348.25,349.95,1653600,168.722
2005-12-13,354.50,354.50,347.10,353.35,1768700,170.361
2005-12-12,354.30,358.00,346.55,350.80,1303400,169.132
2005-12-09,335.15,356.80,335.15,355.50,1613800,171.398
2005-12-08,349.90,353.00,344.50,351.55,2772200,169.493
2005-12-07,343.00,349.80,340.65,345.95,2353000,166.793
2005-12-06,347.55,350.00,339.00,341.35,2432800,164.576
2005-12-05,351.00,361.00,346.05,347.55,1997700,167.565
2005-12-02,362.80,367.50,356.65,357.85,2119900,172.531
2005-12-01,355.00,363.00,350.00,360.95,2145400,174.025
2005-11-30,370.00,371.50,353.75,356.95,2059700,172.097
2005-11-29,372.00,374.00,362.75,367.45,2177900,177.159
2005-11-28,374.50,377.00,369.55,372.00,1603600,179.353
2005-11-25,358.15,365.00,358.15,363.90,1062500,175.448
2005-11-24,353.00,361.05,353.00,357.95,2486600,172.579
2005-11-23,353.10,356.45,349.15,353.00,2095900,170.192
2005-11-22,350.50,357.05,348.05,352.90,2376600,170.144
2005-11-21,360.00,363.00,349.05,352.80,1547300,170.096
2005-11-18,362.00,365.00,355.50,359.75,2279600,173.447
2005-11-17,360.50,363.50,355.45,360.85,2633100,173.977
2005-11-16,357.00,361.00,353.45,360.15,2232700,173.64
2005-11-14,353.00,360.85,351.15,356.65,2323600,171.952
2005-11-11,348.00,354.75,346.00,352.35,2098000,169.879
2005-11-10,345.00,347.00,339.50,343.95,1276800,165.829
2005-11-09,339.80,349.00,336.30,343.40,2901600,165.564
2005-11-08,340.10,344.90,337.00,339.80,1931600,163.828
2005-11-07,330.90,338.80,327.00,337.75,1585700,162.84
2005-11-02,325.00,331.00,320.45,329.15,1970500,158.693
2005-11-01,162.00,165.10,161.50,162.325,716900,78.262
2005-10-31,315.00,334.90,315.00,322.70,4247900,155.584
2005-10-28,312.00,331.80,312.00,328.35,14133500,158.308
2005-10-27,338.65,340.45,305.15,310.55,11564900,149.726
2005-10-26,328.00,338.95,328.00,336.75,1620900,162.358
2005-10-25,325.00,334.75,323.60,329.55,1409100,158.886
2005-10-24,332.00,334.80,322.25,323.75,1623700,156.09
2005-10-21,322.00,333.95,320.00,331.10,3688800,159.634
2005-10-20,315.00,318.90,309.60,314.70,2092000,151.727
2005-10-19,320.00,323.00,309.00,312.75,3186000,150.787
2005-10-18,321.75,329.00,319.00,322.70,2376400,155.584
2005-10-17,331.00,333.00,310.50,319.60,4920200,154.089
2005-10-14,345.10,345.10,327.00,328.65,3374800,158.452
2005-10-13,350.80,350.80,342.00,342.80,1603300,165.275
2005-10-11,352.90,352.90,343.00,349.55,1662700,168.529
2005-10-10,343.00,352.10,343.00,349.90,1916200,168.698
2005-10-07,338.90,347.00,334.00,341.60,1651100,164.696
2005-10-06,344.90,345.00,332.00,337.25,1780100,162.599
2005-10-05,350.90,350.90,344.00,346.55,1316300,167.083
2005-10-04,347.50,351.40,347.15,349.25,937200,168.384
2005-10-03,348.85,351.90,345.25,346.90,1003000,167.251
2005-09-30,348.30,354.95,344.60,348.85,2667400,168.191
2005-09-29,345.00,348.90,342.00,346.75,3821000,167.179
2005-09-28,347.00,348.95,339.65,344.10,2072000,165.901
2005-09-27,349.75,353.90,339.70,344.85,5231400,166.263
2005-09-26,349.15,351.45,341.00,349.75,2443800,168.625
2005-09-23,338.95,348.90,327.70,339.20,3022600,163.539
2005-09-22,353.00,353.00,328.55,334.95,1713400,161.49
2005-09-21,181.00,181.00,167.55,175.525,2387100,84.626
2005-09-20,360.90,366.00,355.15,358.80,1490800,172.989
2005-09-19,364.95,367.25,359.00,360.60,1559200,173.857
2005-09-16,344.50,365.45,341.00,363.45,5050900,175.231
2005-09-15,337.15,344.50,335.15,342.60,1703800,165.178
2005-09-14,344.00,345.95,334.00,337.15,1553200,162.551
2005-09-13,335.40,345.20,330.25,343.20,2451100,165.467
2005-09-12,332.00,336.00,331.95,335.60,776500,161.803
2005-09-09,332.90,334.40,328.20,332.00,1448000,160.068
2005-09-08,326.40,332.90,325.20,330.40,2831900,159.296
2005-09-06,317.05,327.50,317.05,325.30,1828300,156.837
2005-09-05,323.00,326.25,317.25,318.70,2051800,153.655
2005-09-02,316.10,322.25,302.15,320.20,1839400,154.378
2005-09-01,315.80,319.60,315.30,316.15,691200,152.426
2005-08-31,316.90,318.00,301.10,315.25,1228200,151.992
2005-08-30,318.00,319.90,314.25,315.75,1013800,152.233
2005-08-29,314.90,323.45,302.70,317.35,3291800,153.004
2005-08-26,316.00,316.95,307.00,311.20,1611300,150.039
2005-08-25,314.70,315.50,309.20,314.25,3611000,151.51
2005-08-24,305.45,313.00,301.25,311.00,1953400,149.943
2005-08-23,155.00,155.025,150.60,151.775,1562600,73.175
2005-08-22,314.90,317.70,303.60,306.35,2403600,147.701
2005-08-19,320.00,324.50,310.00,312.65,2628300,150.738
2005-08-18,322.80,324.25,315.50,318.90,2082500,153.752
2005-08-17,319.50,322.45,313.00,320.05,2117700,154.306
2005-08-16,313.90,322.00,310.00,318.45,3506200,153.535
2005-08-12,310.00,313.50,305.50,310.60,2656200,149.75
2005-08-11,305.00,313.95,300.60,311.40,4586800,150.136
2005-08-10,296.35,304.90,295.00,303.50,5057700,146.327
2005-08-09,293.50,298.90,287.00,290.90,3560900,140.252
2005-08-08,300.00,300.00,288.50,290.25,4689400,139.939
2005-08-05,287.05,302.40,287.05,293.60,8555800,141.554
2005-08-04,284.10,288.00,279.55,284.20,2554300,137.022
2005-08-03,288.80,288.80,280.25,283.60,2377700,136.732
2005-08-02,288.90,290.00,283.20,286.25,2253800,138.01
2005-08-01,283.15,313.00,281.05,286.35,3019400,138.058
2005-07-29,273.00,287.00,270.00,283.15,7575500,136.515
2005-07-27,278.00,278.00,271.95,273.60,2245300,131.911
2005-07-26,269.00,278.90,268.10,275.30,8715300,132.731
2005-07-25,260.10,271.00,260.10,267.40,3957900,128.922
2005-07-22,253.55,267.00,251.00,266.65,7847300,128.56
2005-07-21,255.00,255.70,248.10,253.80,1599900,122.365
2005-07-20,256.80,256.80,248.50,249.90,1262000,120.485
2005-07-19,257.00,260.00,254.05,254.90,890900,122.895
2005-07-18,255.10,264.80,255.00,257.80,1435300,124.293
2005-07-15,253.00,258.90,250.50,256.10,1556500,123.474
2005-07-14,254.20,257.00,252.00,253.10,1253400,122.027
2005-07-13,260.90,262.50,252.10,254.20,1993000,122.558
2005-07-12,129.00,131.50,124.55,129.225,5466200,62.303
2005-07-11,253.00,265.00,253.00,256.20,4256100,123.522
2005-07-08,242.00,259.95,240.50,253.20,7657700,122.076
2005-07-07,246.00,246.90,237.60,240.95,1550900,116.17
2005-07-06,241.00,245.50,240.10,243.80,2551700,117.544
2005-07-05,246.95,248.25,241.10,241.65,1309700,116.507
2005-07-04,246.00,248.50,229.80,247.65,2687200,119.40
2005-07-01,123.90,123.90,117.50,122.70,2303100,59.158
2005-06-30,243.50,246.90,242.00,243.10,2983300,117.206
2005-06-29,240.00,245.00,239.15,243.30,4590100,117.303
2005-06-28,241.00,244.25,239.30,241.35,4989800,116.362
2005-06-27,237.95,241.50,236.95,239.60,3238600,115.519
2005-06-24,238.00,238.90,232.25,238.05,1300900,114.771
2005-06-23,239.00,241.80,236.05,238.40,3105300,114.94
2005-06-22,238.00,240.25,235.05,238.40,2623400,114.94
2005-06-21,235.90,237.75,231.20,236.70,1199700,114.12
2005-06-20,235.90,240.90,233.00,235.30,3122800,113.445
2005-06-17,233.10,236.35,231.50,233.70,1595100,112.674
2005-06-16,242.00,244.00,232.30,234.75,2806700,113.18
2005-06-15,228.00,242.00,227.50,239.75,8173500,115.591
2005-06-14,223.60,228.40,222.25,227.45,5359800,109.661
2005-06-13,110.10,111.80,108.775,111.075,1861300,53.553
2005-06-10,221.75,222.45,218.00,220.10,705600,106.117
2005-06-09,222.10,224.00,219.00,220.80,972200,106.455
2005-06-08,221.00,222.00,220.00,221.25,837000,106.672
2005-06-07,224.80,224.80,218.80,220.85,1257300,106.479
2005-06-06,220.00,222.00,218.50,219.35,860000,105.755
2005-06-03,111.20,111.20,109.375,110.45,398500,53.251
2005-06-02,223.00,224.70,219.30,220.25,956700,106.189
2005-06-01,224.90,225.00,221.25,222.50,1488300,107.274
2005-05-31,220.10,224.80,220.00,223.95,1961500,107.973
2005-05-30,225.00,225.90,219.15,220.75,714000,106.43
2005-05-27,114.00,114.15,111.05,112.50,4676300,54.24
2005-05-26,216.00,232.00,205.25,227.80,3396800,109.829
2005-05-25,220.25,221.90,217.65,221.00,836400,106.551
2005-05-24,219.00,221.95,217.50,219.95,1331100,106.045
2005-05-23,216.00,220.00,215.00,219.30,923200,105.731
2005-05-20,215.00,219.00,213.40,214.70,787500,103.514
2005-05-19,215.00,218.60,214.50,217.10,1261800,104.671
2005-05-18,109.50,109.50,106.55,107.175,3198400,51.672
2005-05-17,222.00,224.00,217.00,219.50,1563600,105.828
2005-05-16,215.00,223.90,215.00,222.50,1563300,107.274
2005-05-13,219.80,219.80,215.00,216.60,1259400,104.43
2005-05-12,220.00,221.00,217.50,219.40,1057900,105.78
2005-05-11,219.00,220.40,215.00,219.95,2018300,106.045
2005-05-10,222.00,224.50,219.60,221.35,2433300,106.72
2005-05-09,218.00,223.95,215.55,222.85,2571200,107.443
2005-05-06,218.00,220.00,213.00,218.55,1249700,105.37
2005-05-05,217.10,218.95,216.20,217.80,1006600,105.008
2005-05-04,211.00,217.10,211.00,216.20,2243300,104.237
2005-05-03,207.70,211.90,207.10,210.95,1478200,101.706
2005-05-02,207.00,209.90,206.00,206.90,1472200,99.753
2005-04-29,207.50,210.00,204.35,206.40,3055100,99.512
2005-04-28,201.95,208.40,199.20,207.45,8936900,100.018
2005-04-27,206.00,206.00,200.50,202.35,1601500,97.559
2005-04-26,209.35,209.35,205.00,205.60,751600,99.126
2005-04-25,208.65,209.90,205.15,207.90,1382500,100.235
2005-04-22,206.35,208.70,205.10,207.25,1721600,99.922
2005-04-21,208.40,209.30,204.20,205.50,915700,99.078
2005-04-20,207.60,209.80,203.00,205.45,1288500,99.054
2005-04-19,208.00,212.50,206.00,207.35,3621400,99.97
2005-04-18,206.00,209.00,192.50,203.95,6186500,98.331
2005-04-15,206.60,206.60,200.00,204.15,1591300,98.427
2005-04-13,209.05,212.35,205.50,206.90,841500,99.753
2005-04-12,209.90,209.90,207.05,208.45,753700,100.50
2005-04-11,106.40,106.50,103.05,104.30,769600,50.286
2005-04-08,210.70,213.45,210.05,212.80,892200,102.598
2005-04-07,212.30,213.75,209.00,209.80,885100,101.151
2005-04-06,218.90,218.90,210.15,211.90,879500,102.164
2005-04-05,225.00,225.00,210.00,216.95,1702000,104.598
2005-04-04,213.60,218.55,212.00,215.70,1865600,103.996
2005-04-01,209.85,218.55,205.20,216.55,2695400,104.406
2005-03-31,203.00,210.90,203.00,207.40,1108600,99.994
2005-03-30,208.00,208.00,199.25,201.65,2322900,97.222
2005-03-29,211.50,211.50,204.10,205.85,1395000,99.247
2005-03-28,212.50,214.55,208.75,210.00,1838200,101.248
2005-03-24,214.00,215.00,210.00,212.10,3191800,102.26
2005-03-23,211.00,216.50,210.50,214.20,4187000,103.273
2005-03-22,213.95,213.95,208.50,211.30,1993100,101.874
2005-03-21,229.30,229.30,209.40,211.95,1877500,102.188
2005-03-18,198.15,208.90,198.15,207.20,3876100,99.898
2005-03-17,104.95,104.95,98.50,99.325,5214300,47.888
2005-03-16,216.00,216.00,209.00,209.70,2844600,101.103
2005-03-15,224.80,224.80,214.00,215.40,3488700,103.851
2005-03-14,224.00,234.00,214.60,221.55,7638600,106.816
2005-03-11,230.00,230.00,221.00,223.75,4211900,107.877
2005-03-10,115.10,115.10,111.325,111.725,6127600,53.866
2005-03-09,231.00,233.00,227.00,230.15,2873300,110.963
2005-03-08,233.00,233.50,228.10,229.95,4614400,110.866
2005-03-07,238.50,239.90,228.00,230.35,5760600,111.059
2005-03-04,235.90,239.90,233.10,235.85,5703700,113.711
2005-03-03,237.90,237.90,230.00,235.15,5855200,113.373
2005-03-02,226.50,240.50,226.50,235.75,21232500,113.662
2005-03-01,250.00,250.00,217.55,224.60,4286200,108.287
2005-02-28,221.00,226.00,211.25,225.20,7709000,108.576
2005-02-25,215.00,220.75,214.60,219.55,8075000,105.852
2005-02-24,216.90,216.90,210.55,213.50,7169600,102.935
2005-02-23,215.85,218.00,213.00,214.90,3530200,103.61
2005-02-22,214.40,216.90,214.00,214.95,1971100,103.634
2005-02-21,220.00,220.00,214.00,214.75,4191900,103.538
2005-02-18,213.00,220.50,208.75,218.20,12960200,105.201
2005-02-17,216.00,216.00,208.55,210.40,4645800,101.44
2005-02-16,219.20,220.00,213.10,214.75,4620500,103.538
2005-02-15,214.60,220.00,213.05,218.60,9641300,105.394
2005-02-14,210.45,218.20,210.45,214.95,7254800,103.634
2005-02-11,206.10,209.50,206.10,208.80,3618600,100.669
2005-02-10,212.85,213.35,202.65,205.50,7215600,99.078
2005-02-09,216.10,216.50,208.25,209.30,7573400,100.91
2005-02-08,220.60,220.60,214.75,215.05,5036400,103.682
2005-02-07,220.00,225.00,219.00,220.80,6900000,106.455
2005-02-04,221.50,223.50,215.10,218.40,7818700,105.297
2005-02-03,227.90,227.90,218.85,219.85,8130100,105.997
2005-02-02,228.00,228.00,217.10,219.00,30109400,105.587
2005-02-01,232.00,232.00,219.20,222.60,7309400,107.322
2005-01-31,221.30,236.25,221.00,230.50,12773400,111.131
2005-01-28,210.20,221.50,210.00,219.45,8597900,105.804
2005-01-27,207.00,211.25,198.00,209.60,14207400,101.055
2005-01-25,198.55,205.00,197.25,203.50,2585500,98.114
2005-01-24,100.25,103.40,98.125,99.25,5232000,47.852
2005-01-20,211.50,212.00,196.35,201.35,4303300,97.077
2005-01-19,214.50,214.50,210.00,211.95,1663200,102.188
2005-01-18,212.80,215.40,211.10,214.85,7507900,103.586
2005-01-17,213.00,214.40,209.20,210.85,5960300,101.657
2005-01-14,208.00,220.50,203.80,209.65,15699200,101.079
2005-01-13,198.80,214.90,194.30,207.60,8409800,100.09
2005-01-12,200.55,202.95,194.00,195.95,3053300,94.474
2005-01-11,203.80,205.00,196.95,199.00,3945900,95.944
2005-01-10,210.00,210.00,200.20,203.55,6445800,98.138
2005-01-07,214.00,214.00,199.50,210.15,10188500,101.32
2005-01-06,215.00,217.90,209.70,211.20,10922100,101.826
2005-01-05,226.90,229.00,204.05,210.35,9973500,101.416
2005-01-04,230.00,232.50,220.00,226.10,5348100,109.01
2005-01-03,218.50,230.25,217.50,228.30,4170300,110.071
2004-12-31,245.00,245.00,212.50,216.35,2415000,104.309
2004-12-30,215.50,245.00,208.90,212.95,5568500,102.67
2004-12-29,212.40,215.00,207.75,213.25,2553400,102.814
2004-12-28,105.50,107.45,105.00,106.20,4478900,51.202
2004-12-27,207.50,211.10,204.75,209.75,2086000,101.127
2004-12-24,210.00,213.70,205.00,208.85,3179000,100.693
2004-12-23,205.00,209.85,204.05,208.90,4235100,100.717
2004-12-22,200.85,207.40,200.00,203.35,5333900,98.041
2004-12-21,196.05,200.40,196.05,199.05,2938800,95.968
2004-12-20,199.40,201.00,194.25,195.55,5094900,94.281
2004-12-17,213.70,213.70,196.05,198.55,9394900,95.727
2004-12-16,214.10,220.00,202.05,213.40,19150100,102.887
2004-12-15,201.00,214.00,200.20,212.15,15134600,102.284
2004-12-14,193.45,201.90,193.15,199.80,10099100,96.33
2004-12-13,94.50,96.80,93.85,95.60,2118500,46.092
2004-12-10,193.00,193.00,186.00,188.20,4136100,90.737
2004-12-09,188.00,197.90,188.00,192.70,9361500,92.907
2004-12-08,181.50,192.00,181.50,188.35,15519000,90.809
2004-12-07,178.90,180.20,175.70,178.10,1751700,85.868
2004-12-06,183.90,184.00,177.20,178.85,1740800,86.229
2004-12-03,187.00,187.90,184.00,186.00,6107700,89.676
2004-12-02,184.00,190.00,182.40,186.55,10823000,89.942
2004-12-01,174.00,187.00,173.55,183.40,19412200,88.423
2004-11-30,169.75,174.50,169.15,173.70,8827500,83.746
2004-11-29,167.80,169.75,166.05,168.60,5053900,81.287
2004-11-25,165.50,168.50,162.45,167.60,7115400,80.805
2004-11-24,164.00,166.85,162.50,164.80,4817900,79.455
2004-11-23,164.00,167.95,163.05,164.05,5524100,79.094
2004-11-22,160.55,162.80,158.65,161.25,2605200,77.744
2004-11-19,80.95,81.40,80.00,80.30,2543000,38.715
2004-11-18,162.30,163.50,160.35,161.30,3149300,77.768
2004-11-17,164.80,164.80,160.00,161.30,3657500,77.768
2004-11-16,164.95,165.00,160.00,162.75,4446200,78.467
2004-11-12,165.70,166.40,164.30,164.75,874800,79.431
2004-11-11,163.80,170.50,163.25,164.50,10924700,79.311
2004-11-10,159.50,163.60,158.30,163.00,4347800,78.587
2004-11-09,160.00,160.25,156.00,159.70,1777800,76.996
2004-11-08,155.60,159.65,155.60,158.80,2677000,76.562
2004-11-05,160.00,160.00,155.00,155.90,2749900,75.164
2004-11-04,161.00,161.00,157.25,159.65,3071000,76.972
2004-11-03,159.00,160.45,157.55,159.80,4330800,77.045
2004-11-02,159.00,159.40,157.00,158.95,4343800,76.635
2004-11-01,158.00,159.00,153.65,158.30,3330500,76.321
2004-10-29,80.925,83.45,78.025,78.575,6524800,37.883
2004-10-28,159.25,163.90,153.25,160.10,11221900,77.189
2004-10-27,156.00,158.60,154.00,157.60,3729700,75.984
2004-10-26,151.95,155.25,151.15,154.85,5463500,74.658
2004-10-25,149.90,153.00,148.00,150.65,4455000,72.633
2004-10-21,150.00,150.65,148.20,149.20,919800,71.934
2004-10-20,152.00,153.00,148.60,149.55,1938400,72.103
2004-10-19,148.90,151.90,147.80,151.35,3092300,72.971
2004-10-18,151.10,153.80,147.10,147.75,2230500,71.235
2004-10-15,74.95,76.25,74.50,75.375,2503600,36.341
2004-10-14,152.50,153.80,147.10,148.25,2413300,71.476
2004-10-12,157.35,157.50,151.10,152.00,4089100,73.284
2004-10-11,155.00,159.50,154.50,156.80,5282800,75.598
2004-10-08,77.075,79.20,77.075,78.65,7361400,37.92
2004-10-07,151.00,157.20,150.55,154.65,11396100,74.562
2004-10-06,149.00,152.95,148.00,149.00,6371500,71.838
2004-10-05,145.00,149.50,144.50,148.95,3743800,71.813
2004-10-04,144.05,146.45,144.00,144.35,2927300,69.596
2004-10-01,146.00,146.85,141.80,143.00,3214200,68.945
2004-09-30,141.20,147.50,140.75,146.30,5222700,70.536
2004-09-29,142.00,142.00,139.75,140.55,4771700,67.764
2004-09-28,147.00,147.00,140.10,141.70,4925600,68.318
2004-09-27,148.60,149.20,143.50,145.05,4006200,69.933
2004-09-24,143.50,150.00,143.50,149.60,2971700,72.127
2004-09-23,149.40,149.80,147.00,147.90,4445200,71.307
2004-09-22,150.50,151.70,148.00,150.05,4825900,72.344
2004-09-21,148.00,150.50,147.50,149.75,3870900,72.199
2004-09-20,149.80,150.75,144.65,148.05,5775400,71.38
2004-09-17,146.00,150.00,145.60,149.20,7286600,71.934
2004-09-16,146.00,146.75,142.50,145.50,4677700,70.15
2004-09-15,146.50,149.50,141.15,143.35,8558200,69.114
2004-09-14,140.00,146.90,138.25,146.35,11960600,70.56
2004-09-13,139.45,141.80,136.40,139.85,5821200,67.426
2004-09-10,66.75,69.85,66.05,69.40,7683300,33.46
2004-09-09,137.55,137.75,130.85,132.85,6779100,64.051
2004-09-08,135.30,137.00,133.75,136.45,5744300,65.787
2004-09-07,135.65,136.30,133.20,133.90,3792000,64.557
2004-09-06,136.00,137.25,134.65,135.10,3386800,65.136
2004-09-03,136.50,137.00,134.00,134.40,5129500,64.798
2004-09-02,137.50,138.50,136.00,136.45,3430600,65.787
2004-09-01,140.00,140.30,136.35,137.05,4088600,66.076
2004-08-31,137.00,140.45,136.90,139.90,6511800,67.45
2004-08-30,140.50,140.50,135.60,136.05,7942400,65.594
2004-08-27,137.40,140.00,136.85,139.90,6874100,67.45
2004-08-26,138.00,142.15,136.00,136.65,17632900,65.883
2004-08-25,145.00,145.00,135.15,136.75,9710500,65.931
2004-08-24,139.90,141.50,134.65,135.50,12690800,65.329
2004-08-23,142.00,143.90,138.50,139.60,5803700,67.306
2004-08-20,144.00,145.80,140.40,142.65,8615100,68.776
2004-08-19,139.50,146.35,135.60,145.35,18229200,70.078
2004-08-18,151.00,151.00,138.65,141.40,16016900,68.173
2004-08-17,151.00,153.20,150.15,151.05,3997400,72.826
2004-08-16,150.25,153.65,148.60,150.30,7471800,72.464
2004-08-13,157.00,158.00,147.20,150.70,17043700,72.657
2004-08-12,78.70,80.40,78.50,79.30,6398300,38.233
2004-08-11,157.40,159.70,156.20,157.30,8275100,75.839
2004-08-10,153.00,158.40,152.60,157.50,11469400,75.936
2004-08-09,149.80,152.70,149.20,152.15,4560900,73.356
2004-08-06,152.00,152.00,148.00,149.00,4168800,71.838
2004-08-05,151.00,151.70,147.25,150.40,5682300,72.513
2004-08-04,150.60,153.85,149.50,150.60,4154000,72.609
2004-08-03,151.75,151.75,149.10,150.05,2995100,72.344
2004-08-02,152.10,153.00,148.70,151.35,3243500,72.971
2004-07-30,151.75,153.35,149.30,152.35,5713000,73.453
2004-07-29,151.00,151.00,145.00,149.45,6313300,72.055
2004-07-28,149.95,151.45,149.10,149.85,4744700,72.247
2004-07-27,75.50,75.75,73.25,74.25,7038100,35.798
2004-07-26,149.00,154.65,149.00,150.75,10787900,72.681
2004-07-23,165.55,170.75,143.00,152.30,27937200,73.429
2004-07-22,161.00,166.50,159.00,164.55,10719400,79.335
2004-07-21,157.30,160.25,155.00,157.60,7523800,75.984
